Longitude,Latitude,Altitude,d0101,d0102,d0103,d0104,d0105,d0106,d0107,d0108,d0109,d0110,d0111,d0112,d0113,d0114,d0115,d0116,d0117,d0118,d0119,d0120,d0121,d0122,d0123,d0124,d0125,d0126,d0127,d0128,d0129,d0130,d0131,d0201,d0202,d0203,d0204,d0205,d0206,d0207,d0208,d0209,d0210,d0211,d0212,d0213,d0214,d0215,d0216,d0217,d0218,d0219,d0220,d0221,d0222,d0223,d0224,d0225,d0226,d0227,d0228,d0301,d0302,d0303,d0304,d0305,d0306,d0307,d0308,d0309,d0310,d0311,d0312,d0313,d0314,d0315,d0316,d0317,d0318,d0319,d0320,d0321,d0322,d0323,d0324,d0325,d0326,d0327,d0328,d0329,d0330,d0331,d0401,d0402,d0403,d0404,d0405,d0406,d0407,d0408,d0409,d0410,d0411,d0412,d0413,d0414,d0415,d0416,d0417,d0418,d0419,d0420,d0421,d0422,d0423,d0424,d0425,d0426,d0427,d0428,d0429,d0430,d0501,d0502,d0503,d0504,d0505,d0506,d0507,d0508,d0509,d0510,d0511,d0512,d0513,d0514,d0515,d0516,d0517,d0518,d0519,d0520,d0521,d0522,d0523,d0524,d0525,d0526,d0527,d0528,d0529,d0530,d0531,d0601,d0602,d0603,d0604,d0605,d0606,d0607,d0608,d0609,d0610,d0611,d0612,d0613,d0614,d0615,d0616,d0617,d0618,d0619,d0620,d0621,d0622,d0623,d0624,d0625,d0626,d0627,d0628,d0629,d0630,d0701,d0702,d0703,d0704,d0705,d0706,d0707,d0708,d0709,d0710,d0711,d0712,d0713,d0714,d0715,d0716,d0717,d0718,d0719,d0720,d0721,d0722,d0723,d0724,d0725,d0726,d0727,d0728,d0729,d0730,d0731,d0801,d0802,d0803,d0804,d0805,d0806,d0807,d0808,d0809,d0810,d0811,d0812,d0813,d0814,d0815,d0816,d0817,d0818,d0819,d0820,d0821,d0822,d0823,d0824,d0825,d0826,d0827,d0828,d0829,d0830,d0831,d0901,d0902,d0903,d0904,d0905,d0906,d0907,d0908,d0909,d0910,d0911,d0912,d0913,d0914,d0915,d0916,d0917,d0918,d0919,d0920,d0921,d0922,d0923,d0924,d0925,d0926,d0927,d0928,d0929,d0930,d1001,d1002,d1003,d1004,d1005,d1006,d1007,d1008,d1009,d1010,d1011,d1012,d1013,d1014,d1015,d1016,d1017,d1018,d1019,d1020,d1021,d1022,d1023,d1024,d1025,d1026,d1027,d1028,d1029,d1030,d1031,d1101,d1102,d1103,d1104,d1105,d1106,d1107,d1108,d1109,d1110,d1111,d1112,d1113,d1114,d1115,d1116,d1117,d1118,d1119,d1120,d1121,d1122,d1123,d1124,d1125,d1126,d1127,d1128,d1129,d1130,d1201,d1202,d1203,d1204,d1205,d1206,d1207,d1208,d1209,d1210,d1211,d1212,d1213,d1214,d1215,d1216,d1217,d1218,d1219,d1220,d1221,d1222,d1223,d1224,d1225,d1226,d1227,d1228,d1229,d1230,d1231,Media
-52,-26.3833,1000,0,0,23.6,10.3,0,42.3,0,18.5,0,2.1,2.2,15.7,15.7,0,0,0,0,0.7,27.7,0,0,8.9,10.5,2.1,0,0,24.5,19.3,15.9,12.6,0,0,0,0,0,0,9.8,37.7,2.4,5.8,30.9,0.2,17.1,14.8,2.6,0,0,0,0,0,19.5,1.7,0,3.8,4.4,1.8,19.9,0,0.3,0,0,0,0,0,0,0,0,0,0,93.1,30.8,0.3,0,0,0,0,0,10.5,0,0,0,0,0,0,0,4.8,25.9,11.7,25.4,31.2,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,0,21.6,0,0,6.2,0,0,0,0,0,1.8,6,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0,28.9,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,6.7,0,0,13.9,20,1.7,0,0,0,0,0,0,0,0,6.2,12.9,0,0,115.7,18,0,5.1,18.4,0,0,0,3.5,70.4,20.9,14.9,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,48.7,0,0,20.1,10.5,0,0,0,0,0,0,0,24.3,0,49.9,21.1,0,0,0,0,0,0,23.7,0,0,0,0,0,0,0,0,0,57.9,17.4,0,8.7,16.6,0.5,3.1,0,0,0,0.5,40.2,9.7,0,0,0,0,0,0.7,42.7,101.1,51.1,0,0,0,0,0,0,0,0,0,0,9.7,0,0,0.4,25.9,0,0,0,0,0,0,0,9.9,0,0,0,0,0,0,31.2,5,0,0,24.5,45.5,0,10.5,0.2,0,0,0,0,0,0,0,13.3,4.3,0,0,0,54.6,0,0,0,0,0,0,0,0,0.4,0,0,1.8,0,4.8,2.5,20.2,0,11,0,0,0,0,20.4,0,0,0,0,3.3,0,0,10.1,9.3,0,0,0,0,0,0,0.3,2.1,30.1,0,0,0.3,14,0,0,0,0,0,0,0,0,0,13.9,4.7,1.5,0,3.8,0,0,0,0.294820717131474
-52.7167,-26.3167,815,0,8.7,16.5,21.1,0,0,1.7,9.7,1.4,8.3,2.2,16.7,6,0,0,0,0,25.7,6.7,1.3,0,10.6,0,0,13.8,0,29.7,15,20.2,0,0,7.6,0.3,1,1,2,31.7,7.3,1.1,8.8,8.6,0,39.7,11.5,20.5,0,0,2.5,5.8,0,18.1,0,2.1,0,13.8,7.9,28.3,0,2.6,0,0,0,0,0,0,0,0,0,0,33.9,24.6,2.2,0,0,0,0,0,0.3,0,0,0,0,0,3.4,11.5,3,14.1,48.5,12.6,25.9,0.6,5.8,0,2.3,4.2,0,0,0,0,0,0,0,0,0,15.2,0,0,0,0,0,23.8,0,0,8.6,0,0,0,0,0,8.4,0,0.9,0.5,0,0,0,0,0,0,0,0,0,0,0,10.6,0,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,7.4,0,0,30.1,4.2,5.6,0,0,0,0,0,0,0,0,6.4,0,0,4.6,68.2,6,0,8.6,22.3,0,0,1.3,2.8,59,30.5,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,88.3,9.5,0,61,4.3,0,0,0,0,0,0,7,24.3,10.5,30.7,4.4,0.2,0,0,0,0,0,24.8,0,0,0,0,0,0,0,0,10.1,59.7,32.9,0,3.8,20.8,0,0,2.4,0,0,0.6,50.8,0,0,0,0,0,0,1.8,21.6,58.9,43,0,0,0,0,0,0,0,0,0.6,0,10.3,0,0,26.8,7.9,0,0,0,0,0,0,0,12.6,0,0,0,0,0,0,36.5,9.8,0,2.5,37.7,33.4,0,22.3,0,0,0,0,0,0,0,0,14.8,10,0,0,0,62.8,0,0,0,0,0,0,6.6,2.5,0,0,0,6.8,0,4.5,0,82.4,3.3,0,0,0,0,0,49.1,5.3,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,5.2,4.2,1.8,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0.5,0,2.1,0,0,0,0,0.8,0.869918699186992
-52.0925,-26.0717,873,0,0,4.2,12.5,0,16.6,3.6,0,0,0,0,4.9,19.4,0,9.5,0,0,0,19.7,8.8,19.3,17.4,0,0,0,0,0,0,0,2.3,0,0,0,0,7.4,5.2,0,13.6,8.5,3.2,0,13.9,9.4,0,16.3,26.3,27.1,5.8,0,0,0,0,0,17.4,6.2,0,6.7,3.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,13.2,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0,0,0,33.4,4.2,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,11.2,0,0,0,0,0,0,0,0,14.9,19.9,10.4,0,24.8,25.5,5.4,0,0,13.2,5.4,18.6,34.9,30,33.3,21.5,13.4,0,0,0,0,0,0,0,0,6.3,2.4,0,0,0,0,33.3,5.4,0,9.6,3.2,0,0,0,0,0,0,0,23.4,34.1,41.3,0,0,0,0,0,0,0,62.1,19.7,0,0,0,0,0,0,0,8.4,69.9,0,0,0,0,4.6,0,0,0,0,0,0,9.3,0,0,0,0,0,18.4,19.3,42.2,29.5,6.4,0,0,0,0,0,0,0,0,0,13.4,5.2,0,16.3,11.6,10.6,11.6,7.2,0,0,0,12.2,3.4,0,0,0,0,0,0,42.7,4.5,0,0,19.4,72,0,0,16.5,0,0,0,0,0,0,0,13.2,6.4,0,0,0,11.6,42,0,0,0,0,0,6.4,0,0,0,0,0,0,19.2,53,0,0,5.9,0,0,0,0,17.3,4.2,0,0,0,10.9,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,23.6,8.9,0,0,0,0,0,0,0,0,0,18.4,22.7,11.9,0,0,0,6.9,0,0.838297872340426
-52.1839,-26.1272,1009,0,0,4.3,4.2,1.4,1.9,0,0,0,0,0,19.4,11.3,0,0,0,0,0,25.8,0,20.4,13.4,7,7.5,0,0,0,0,5.8,4.2,13,0,42,0,0,10.5,12.4,18.5,2.9,8.5,0,10.3,16.5,9.7,1.9,34,0,0,4.5,0,8.7,0,16.4,20.8,8.5,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,149.7,42,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11.3,32.8,4.5,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,26.2,0,5.7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,6.5,0,0,11.3,22,9.2,0,0,0,0,0,0,0,0,0,4.2,0,0,100.4,10.9,0,1,14.3,0,0,2.3,5.7,55,14,11.4,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,40.1,0,0,18.9,0,0,0,0,0,0,0,0,24.4,0,50.3,12.4,0.5,0,0,0,0,0,39.1,15.4,0,0,0,0,0,0,0,2.5,69.1,23.2,0,6.5,20.4,0,0,0,0,0,0,1.4,2.8,18.8,0,0,0,0,1.7,25.8,33.2,45,0,0,0,0,0,0,0,0,0,0,6.2,0,0,14.9,0,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,42.7,8.1,0,0,40.5,45,0,4.4,0,0,0,0,0,0,0,0,12.1,11,0,0,0,38,0,0,0,0,0,0,3.5,0,0,0,0,3.9,0,8,21.2,21.6,8,7.5,0,0,0,0,26.4,0,0,0,0,1,0,0,31.5,0.5,0,0,0,0,0,0,0,1.3,0,0,0,10.1,17.8,0,0,0,0,0,0,0,0,0,8.1,7.7,12.7,0,0,0,0,0,1.51263537906137
-52.5167,-26.0833,700,0,3.8,0.2,5.1,42.2,0,0,3.9,15.7,5.1,0,98,0,0,0,0,0,0,0.3,0,0,1.1,14.9,0,0,0,35,9.7,6.5,8,0,0,12.1,3.4,3.4,78.3,6.6,25.8,11.6,0.8,3.9,1.8,22.1,39.8,0,0,0,0,3.5,0.8,4,11.2,9.5,0,0,0,3.1,9.2,0,9.3,3.9,0,0,0,0,0,0,0,0,0,12,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6,9.6,33.5,0,0,0,0,0,0,15.2,11.1,0,0,0,0,0,0,0,0,0,5.6,0,0,30.1,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,9.1,0,0,0,0,0,0,14.2,0.2,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,10,0,0,14.7,0.8,0,0,0,70,8.5,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,75,0,0,33.1,0,0,0,0,0,0,0,0,17.1,12.5,67.3,6.8,0,0,0,0,0,0,28.7,0,0,0,0,0,0,0,0,6.1,69.3,27.4,0,7.7,20.2,0,0,0,0,0,8.9,10.2,0,0,0,0,0,0,8.6,40.8,0,0,0,0,0,0,0,4.1,0,0,0.3,0,0,0,9.5,24.3,0,0,0,0,0,0,53,2.1,0,0,0,0,0,0,0,34,5.7,0,0,57,42,0,0,0,0,0,0,0,0,0,5.1,27.9,2.3,0,0,0,54.3,0,0,0,0,0,0,3.7,18.1,0,0,0,0,0,0,28.5,49.2,0,0,0,0,0,0,37,19.4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41434262948207
-52.5967,-26.2311,700,0,3,0,0,0,0,6.7,0,0,8.4,1.5,19.9,0,9,0,0,0,0,60.1,0,0,8.9,3.5,0,34,0,46.6,1.6,9.3,21,0,0,24.6,0,0,16.4,16,0,9.5,14.2,0,0,41.2,19.4,8.9,0,0,0,9.4,0,7.4,0,17.5,3.4,4.5,6.4,2.5,0,0,0,0,0,0,0,0,0,0,0,0,52.4,57.4,0,0,0,0,0,0,0.5,0,0,0,0,0,12,0,0,10.5,58.2,4.5,61.5,0,4.7,0,0,17.5,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,29.5,0,0,8.2,0,0,0,0,0,0,14.9,1.5,0,0,0,0,0,0,0,0,0,0,5.3,0,15.5,0,0,0,0,0,0,0,0,12.3,0,0,0,0,0,0,0,0,0,0,11,0,0,36.5,2,6.3,0,0,0,0,0,0,0,0,15.9,0,0,0,49.3,16.1,0,2.5,4.6,0,0,0,6.7,74.3,5.9,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.8,3.3,2.3,57,1,0,0,0,0,0,0,0,23.2,0,55.8,2,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,81.1,21.1,0,3.7,24.6,0,0,3.4,0,0,2.6,16.3,2.7,0,0,0,0,0,0,26.7,62.9,36.2,0,0,0,0,0,0,0,0,0,0,10.4,0,0,25.4,4.3,0,0,0,0,0,0,0,8.2,0,0,0,0,23.1,0,0,8,8.6,0,27.8,42.6,0,18.4,0,0,0,0,0,0,0,0,17.4,2.6,0,0,0,57.5,0,0,0,0,0,0,6,0,0,0,3.5,0,0,1.5,23.3,33.8,2,0,0,0,0,0,42,2.4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0.7,0,0,0.5,16.2,0,0,0,0,0,0,0,0,0,2.5,7.4,13.3,0,0,0,0,0.2,1.01098901098901
-52.6833,-26.1167,700,0,7.3,0,0.2,0,0,47.6,8,0,9.5,0.2,70.6,59.7,0,0,0,0,2.2,4,0.2,0,9.8,0,0,0,0,66,9.5,22,9.5,0.2,0,18.8,0,0,0.8,7.7,6,7.7,16.8,11,0.2,42.4,32.2,5.8,0,0,0,0.2,0,3.7,0,32,11.7,15.5,10.8,17.6,0,9.5,4.6,0,0,0,0,0,0,0,0,0,43.7,125,0,0,0,0,0,0,0,0,0,0,0,0.3,14.4,0.2,10.6,9.7,49.5,7.7,57.5,0,1,0,1.2,4,0,0,0,0,0,0,0,0,0,16.3,0,0,0,0,0.2,24.8,0,0,8.7,0,0,0,0,0,5.2,7,0.6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4.7,0,0,38.4,2.8,9,0,0,0,0,0,0,0,0,0.1,0.2,0,0.7,28,6,0,1.7,21.8,0,0,1,5.5,74.8,9.6,10.4,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.4,73.8,0.2,1.2,44.6,1.2,0,0,0,0,0,0,0,29.4,20.6,42,8.7,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,11.4,142,20.6,0,4.7,25,0,0,0.4,0,0,1.7,13.4,0.3,0,0,0,0,0,1,28.6,52.3,41.2,0,0,0,0,0,0,0,0,0.3,0.2,8,0.2,0,22.5,5.7,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,37,6.3,10,0,49.6,38,0,4.4,0,0,0,0,0,0,0,0,26,8,0,0,0,62.6,0,0,0,0,0,0,8.5,0.5,0,0,0,0,0,0.5,18,41,0,7,0,0,0,1,46.5,1.7,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.3,5.3,1.7,0,0,0.5,8,0,0,0,0,0,0,0,0,0,0,20.3,3,0,0,0,0,0.2,2.99245283018868
-53.73,-26.0667,520,0,0,29.2,0,0,0,0,0,0,30.2,37,43.4,0,0,0,0,17,14.3,0,0,0,25,0,0,0,0,0,0,28.2,30.1,0,0,28,0,10,8.7,0,0,0,9.2,28.1,33.7,51.2,69,0,0,0,0,0,0,24.2,0,0,18,0,0,30.1,0,0,17.3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,32.1,40.4,24.1,18,0,0,13.1,24,17.1,0,0,0,0,2,1.1,0,1.4,0,0,43.2,0,1.9,8.4,37.3,0,14.3,18.2,3,0,0,0,2.1,2.2,0.4,17.4,0,0,0,0,0,0,0,0,0,0,0,0.7,0,17,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26.5,4.3,0,0,0,0,0,0,0,0,16.1,13.2,0,21.3,12.1,0,0,0,20,0,0.8,32.1,24.2,102.3,2.6,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,77.2,0,0,63,17,0,0,0,0,0,0,4.1,5.3,47.3,53.5,20.1,10.4,0,0,0,0,0,14.2,0,0,0,0,0,0,0,0,0,97.3,63.6,0,0,20.4,10.1,0,0,0,0,10.4,0,0,0,0,0,0,0,27,29.1,49.4,0,63.1,0,0,0,0,0,0,0,18,0,16.1,0,0,32.1,27,0,0,0,0,0,0,0,16.1,0,0,0,0,0,9.4,7.3,0,11,34.1,39.4,40.1,0,20.2,0,0,0,0,0,0,0,0,19.4,0,0,0,0,10.1,0.4,0,0,0,0,0,22.4,0,0,0,0,0,0,0,16.1,22.1,13,0,0,0,0,0,40.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,14.2,0,19,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90492957746479
-53.0667,-26.0833,650,0,24.1,4,17,0,37.6,7,4.2,0,1.3,5.4,53,1.1,0,0,0,0,1.6,2.1,0,43,11.6,0,0.3,2,0,7.6,25.7,40.5,0.3,0,0,6.5,1.8,0,16,27.4,13,2.4,9,3.6,0,24.7,16.4,0.5,0,0,0,0,0,0,0,4.6,0.7,45.4,9.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,7.7,11.6,2.5,0,0,0,0,0,0,0,0,0,0,0.2,7.8,0,0,18.2,19.3,3.3,25.4,0,0.6,0,13.6,6.4,0,0,0,0,0,0,0.4,0,0,29.6,0,0,0,0,0,36,2.2,0,21.8,0,0,0,0,0,8.6,4.8,0,0.3,0,0,0,0,0,0,0,0,0,0,0.7,9.6,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0.6,0,0,30.5,1.2,10,0,0,0,0,0,0,0,0,3.3,0,0,0.4,32.6,3,0,7.3,25.4,0,0,1.3,3.8,66,3.8,9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,88.2,0,2.5,54,1,0,0,0,0,0,0,0,9.2,9.6,56.6,3.6,0,0,0,0,0,0,27.8,0,0,0,0,0,0,0,0,20,152,19.8,0,3.3,25.4,0,0,0.3,0,0,3.2,36.8,0,0,0,0,0,0,3,26,59.6,50.8,0,0,0.1,0,0,0,0,0,0.3,0,17.4,0,0,39,3.5,0,0,0,0,0,0,0,21,0,0,0,0,0,0,45.4,7.2,8.7,0,55.8,32.6,0,8.6,0,0,0,0,0,0,0,0,24.8,3.8,0,0,0,87.4,0,0,0,0,0,0,16.2,2,0,0,0,1.1,0,2,21.2,31,0.1,0.6,0,0,0,10.2,42,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,22.6,17.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,10.4,8,0,0,0,0,1.6,2.63984674329502
-53.65,-26.1167,447,0,0,8.4,0,0,0,0,0,8.9,0,64.1,15.2,0.3,0,0,0,5.7,31.1,0.3,0,0,27.5,5.3,0,0,0,0,17.6,29.7,0.6,58.5,0,0,0,0,0,1.5,0,15.6,42.1,9.6,0,33.3,57.4,3.2,0,0,0,0,0,0,0,0,0,1.3,8.5,5,0.8,34.5,7.7,0,0,0,0,0,0,0,0,0,0.3,14.8,0,0,0,0,0,0.5,0,0,0,0,0,0.3,15.3,0,0,37.6,23.9,1.2,19.3,0,10.5,0,46.3,0,0,0,0,0,0,0.2,0,0,1.6,86.7,1.3,0,3.3,0,4.9,34.2,0,0,29.6,0,0,0,0,0,2.1,14.9,0,0,0,0,0,0,0,0,0,0,0,0.3,0,18.4,0.3,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,2.3,0,0,41.4,4.6,9.8,0,0,0,0,0,0,0,0,0.8,0,0,3.1,38.3,4.3,0,9.9,23.8,0,0,6.8,10.9,99.9,8.7,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.4,0,13.6,71.1,4.7,0,0,0,0,0,0,5.3,7.3,27.1,51.7,9.7,7.8,0,0,0,0,0,19.9,0,0,0,0,0,0,0,0,0,148.2,17.9,0,9.3,29.7,0,0,1.5,0,0,5.2,6,0,0,0,0,0,0,9.7,12.3,85.4,59.5,0,0,0,0,0,0,0,0,5.7,0,8.5,0,0,24.9,19.1,0,0,0,0,0,0,0,24.4,0,0,0,0,0,0,34.4,22.6,0,0,37.2,18.2,0,0,0,0,0,0,0,0,0,0,24.9,3.4,1.1,0,0,58.5,0,0,0,0,0,0,21.5,0,0,0,0,0,0,10.7,17.4,20.2,0,0,0,0,0,2.1,51.6,0.9,0,0,0,2.1,0,0,0,4.3,0,0,0,0,0,0,1.1,22.3,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.1,0,0,0,0,0,3.7,0.044
-53.2,-26.0833,757,0,0,44.8,0,0,0,0,0,0,0,16,54.6,0,0,0,0,0,0,11.3,10.3,0,0,0,0,0,0,7.1,17.2,35.1,0,0,0,0,13.6,0,NA,NA,0,0,30.5,5.9,0,NA,NA,NA,NA,0,0,0,0,0,0,10,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,43.5,0,22.5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4,0,0,0,46.7,0,30,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,9.3,0,0,0,0,0,0,0,0,0,0,0,0,15,35,0,0,13,25.2,0,0,5.5,0,40.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19.1,18.7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,44,0,0,0,65.3,31.8,0,0,0,0,0,0,0,0,0,0,21.6,0,0,0,0,65.2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14.4,45.6,20.2,0,0,0,0,0,52.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2.1,1.24166666666667
-53.3622,-26.0644,557,0,4.8,0,0.6,0,0,0,0,3,16.4,0,22.8,14.8,0,0,0,0,6.8,0,4.1,0,1.6,0,0,3.3,0,3.7,9.8,16.2,0,0,4.5,2.6,0,0,3.3,37.6,0,23.4,33.7,24.6,0,51.3,56.9,10.9,0,0,0,0,0,0,17.3,0.5,0,7.5,8.2,5.8,4.9,32.7,0,0,0,0,0,0,0,0,0,0,0,14.6,0,0,0,0,0,0,16.4,0,0,0,0,0,5.2,0,0,25.2,41.2,2.7,56,0,2.4,0,9.6,0,0,0,0,0,0,0,0.6,0,0,45.8,0,0,0,0,0,40.4,0,0.5,33.2,0,0,0,0,0,4.2,14.9,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0.4,0,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,5.5,0,0,13.5,29,10,0,0,0,0,0,0,0,0,3.5,0,0,4.3,19.9,3.7,0,6.7,29.2,0,0,4.4,6.8,80.6,3.6,9.8,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.9,81.3,0,5.3,60,0.6,0,0,0,0,0,0,0,6.6,1.8,15.4,7.6,0,0,0,0,0,0,14.3,0,0,0,0,0,0,0,0,9.1,138.8,21.6,0,2,12.5,0,0,2,0,0,3.4,8.5,2.1,0,0,0,0,0,2.5,35.5,51.7,44.7,0,0,0,0,0,0,0,0,0,1,18.1,0.8,0,32,9.3,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,32.9,8,0,0,52.8,30,0,1,0,0,0,0,0,0,0,0,15.9,31.1,0,0,0,72.2,0,0,0,0,0,0,12.5,1.9,0,0,0,0,0,5.6,16.7,25.6,0.7,0,0,0,0,0,63.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,1.1,0,0,0,0,0.7,0.893129770992366
-53.4633,-26.1122,500,3.7,2.1,0,0,2.3,0,0,0,31.8,13.9,0.8,14,0,0,0,0,0,9,0,3,0,15,0,0,0,0,0,26.3,5.2,0,0,0,17.9,0,0,0,0.2,36.6,5.2,28.2,15.9,0,38.3,30,28.3,0,0,0,0,0,0,0,0.3,0,0,0.9,8.3,0.2,8.4,0,0,0,0,0,0,0,0,0,0,3.5,23.8,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0,1.9,5.8,36.4,1.9,38.7,6.8,19.3,0,0,0,0,0,0,0,0,0,0,0,0.2,51.8,0,31.2,0,0,0,0,0,11.5,19.2,0,0,0,0,0,4.3,0.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,12.7,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9,19.3,5.4,0,0,0,0,0,0,0,0,0.2,0,0,0.9,51.6,0.9,0.2,10,3.4,0,0,1.6,7.5,81.8,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,76.5,0,79.1,0.9,0,0,0,0,0,0,0,0,31.9,34.1,10.8,1.9,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0.8,124.2,41.8,13.6,0,0,0,2.4,0,0,0,5.1,11.4,0,0,0,0,0,0,15.8,33.4,43.8,44.7,0,0,0,0,0,0,0,0,0,0,5.8,2.5,0,29,6.4,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,15,43.4,2.4,0,46.2,24,0,0,0,0,0,0,0,0,0,0,25.7,0,0,0,12.1,64.8,0,0,0,0,0,0.2,0,0,0,0,0,0,0.9,19,5.3,60.4,0,0,0,0,0,0,31.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613138686131387
